Price,Close,High,Low,Open,Volume
Ticker,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X
Datetime,,,,,
2024-12-12 18:00:00+00:00,1.0503319262,1.050420165,1.0503319262,1.050420165,0
2024-12-12 18:01:00+00:00,1.0502436874,1.0503319262,1.0502436874,1.0503319262,0
2024-12-12 18:02:00+00:00,1.0501554486,1.050420165,1.049978971,1.0502436874,0
2024-12-12 18:03:00+00:00,1.0500672098000001,1.0501554486,1.0500672098000001,1.0501554486,0
2024-12-12 18:04:00+00:00,1.049978971,1.0500672098000001,1.049978971,1.0500672098000001,0
2024-12-12 18:05:00+00:00,1.0497145174,1.0497145174,1.0496153593000002,1.049648404,0
2024-12-12 18:06:00+00:00,1.0497806308,1.0497806308,1.0496814727000001,1.0497145174,0
2024-12-12 18:07:00+00:00,1.0498467442000001,1.049978971,1.049538255,1.0497806308,0
2024-12-12 18:08:00+00:00,1.0499128576,1.0499128576,1.0498136995,1.0498467442000001,0
2024-12-12 18:09:00+00:00,1.049978971,1.049978971,1.0498798129,1.0499128576,0
2024-12-12 18:10:00+00:00,1.0498467684000001,1.0499018667,1.0498137234000002,1.049868822,0
2024-12-12 18:11:00+00:00,1.0498247148000002,1.0498798131,1.0497916698000003,1.0498467684000001,0
2024-12-12 18:12:00+00:00,1.0498026612,1.049978971,1.049648404,1.0498247148000002,0
2024-12-12 18:13:00+00:00,1.0497806076,1.0498357059,1.0497475626,1.0498026612,0
2024-12-12 18:14:00+00:00,1.049758554,1.0498136523000001,1.049725509,1.0497806076,0
2024-12-12 18:15:00+00:00,1.0495823148,1.0495823148,1.04950521,1.049538255,0
2024-12-12 18:16:00+00:00,1.0496263746,1.0496263746,1.0495492698,1.0495823148,0
2024-12-12 18:17:00+00:00,1.0496704344,1.049758554,1.049428105,1.0496263746,0
2024-12-12 18:18:00+00:00,1.0497144942,1.0497144942,1.0496373894,1.0496704344,0
2024-12-12 18:19:00+00:00,1.049758554,1.049758554,1.0496814492,1.0497144942,0
2024-12-12 18:20:00+00:00,1.049758554,1.049758554,1.049725509,1.049758554,0
2024-12-12 18:21:00+00:00,1.049758554,1.049758554,1.049725509,1.049758554,0
2024-12-12 18:22:00+00:00,1.049758554,1.049758554,1.049648404,1.049758554,0
2024-12-12 18:23:00+00:00,1.049758554,1.049758554,1.049725509,1.049758554,0
2024-12-12 18:24:00+00:00,1.049758554,1.049758554,1.049725509,1.049758554,0
2024-12-12 18:25:00+00:00,1.0497144942,1.049758554,1.0497144942,1.049758554,0
2024-12-12 18:26:00+00:00,1.0496704344,1.0497144942,1.0496704344,1.0497144942,0
2024-12-12 18:27:00+00:00,1.0496263746,1.049758554,1.049538255,1.0496704344,0
2024-12-12 18:28:00+00:00,1.0495823148,1.0496263746,1.0495823148,1.0496263746,0
2024-12-12 18:29:00+00:00,1.049538255,1.0495823148,1.049538255,1.0495823148,0
2024-12-12 18:30:00+00:00,1.0496484046,1.049758554,1.0496484046,1.049758554,0
2024-12-12 18:31:00+00:00,1.0495382552,1.0496484046,1.0495382552,1.0496484046,0
2024-12-12 18:32:00+00:00,1.0494281058,1.049758554,1.049207807,1.0495382552,0
2024-12-12 18:33:00+00:00,1.0493179564,1.0494281058,1.0493179564,1.0494281058,0
2024-12-12 18:34:00+00:00,1.049207807,1.0493179564,1.049207807,1.0493179564,0
2024-12-12 18:35:00+00:00,1.0491197822,1.0491528269000001,1.049097776,1.049097776,0
2024-12-12 18:36:00+00:00,1.0491417884,1.0491748331000001,1.0491197822,1.0491197822,0
2024-12-12 18:37:00+00:00,1.0491637945999999,1.049317956,1.049097776,1.0491417884,0
2024-12-12 18:38:00+00:00,1.0491858008,1.0492188455,1.0491637945999999,1.0491637945999999,0
2024-12-12 18:39:00+00:00,1.049207807,1.0492408517,1.0491858008,1.0491858008,0
2024-12-12 18:40:00+00:00,1.0486797572,1.0486797572,1.048657775,1.048657775,0
2024-12-12 18:41:00+00:00,1.0487017394,1.0487017394,1.0486797572,1.0486797572,0
2024-12-12 18:42:00+00:00,1.0487237215999998,1.048767686,1.048657775,1.0487017394,0
2024-12-12 18:43:00+00:00,1.0487457037999999,1.0487457037999999,1.0487237215999998,1.0487237215999998,0
2024-12-12 18:44:00+00:00,1.048767686,1.048767686,1.0487457037999999,1.0487457037999999,0
2024-12-12 18:45:00+00:00,1.048767686,1.048800695,1.048767686,1.048767686,0
2024-12-12 18:46:00+00:00,1.048767686,1.048800695,1.048767686,1.048767686,0
2024-12-12 18:47:00+00:00,1.048767686,1.048877716,1.048767686,1.048767686,0
2024-12-12 18:48:00+00:00,1.048767686,1.048800695,1.048767686,1.048767686,0
2024-12-12 18:49:00+00:00,1.048767686,1.048800695,1.048767686,1.048767686,0
2024-12-12 18:50:00+00:00,1.0487017632,1.0487017632,1.048657775,1.048657775,0
2024-12-12 18:51:00+00:00,1.0487457514,1.0487457514,1.0487017632,1.0487017632,0
2024-12-12 18:52:00+00:00,1.0487897395999999,1.048877716,1.048657775,1.0487457514,0
2024-12-12 18:53:00+00:00,1.0488337278,1.0488337278,1.0487897395999999,1.0487897395999999,0
2024-12-12 18:54:00+00:00,1.048877716,1.048877716,1.0488337278,1.0488337278,0
2024-12-12 18:55:00+00:00,1.0487897396,1.048877716,1.0487897396,1.048877716,0
2024-12-12 18:56:00+00:00,1.0487017632,1.0487897396,1.0487017632,1.0487897396,0
2024-12-12 18:57:00+00:00,1.0486137868,1.048877716,1.048437834,1.0487017632,0
