timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2024-12-24 00:00:00+00:00,1063841,65240632495,48030035936792754662334,0,55902991567835084,1.3583298705180293
2024-12-24 00:00:00+00:00,1063841,65240646037,48030025936792754662334,0,55902991567835084,1.3583304352751406
2024-12-24 00:00:00+00:00,1063841,65240686037,48030055385011911686334,0,55902991567835084,1.3583304352665555
2024-12-24 00:00:06+00:00,1063847,65240612493,48030006509306181439848,0,55902965859700243,1.3583302863046485
2024-12-24 00:00:06+00:00,1063847,65240642495,48030028596897864039207,0,55902965859700243,1.3583302862995532
2024-12-24 00:00:08+00:00,1063849,65240641139,48030014893368439919673,0,55902982997171873,1.3583306456148496
2024-12-24 00:00:08+00:00,1063849,65240642493,48030013893368439919673,0,55902982997171873,1.358330702086427
2024-12-24 00:00:08+00:00,1063849,65240632493,48030006531390988743925,0,55902982997171873,1.358330702086427
2024-12-24 00:00:08+00:00,1063849,65240622493,48029999169413537568177,0,55902982997171873,1.358330702086427
2024-12-24 00:00:09+00:00,1063850,65240637597,48030032255349258077380,0,55902991565909645,1.3583300808575647
2024-12-24 00:00:09+00:00,1063850,65240627597,48030024893368439919673,0,55902991565909645,1.3583300808575647
2024-12-24 00:00:11+00:00,1063852,65240657597,48030017575563996742217,0,55903000134644790,1.3583309124207394
2024-12-24 00:00:11+00:00,1063852,65240647597,48030024915455504048357,0,55903000134644790,1.3583304966391203
2024-12-24 00:00:11+00:00,1063852,65240667597,48030024937540307933260,0,55903000134644790,1.3583309124207394
2024-12-24 00:00:13+00:00,1063854,65240654055,48030034937540307933260,0,55903000134644790,1.3583303476635171
2024-12-24 00:00:14+00:00,1063855,65240634055,48030020213556806805013,0,55902982997142127,1.3583303476642172
2024-12-24 00:00:15+00:00,1063856,65240644055,48030027575536178903990,0,55902991565879050,1.3583303476642172
2024-12-24 00:00:16+00:00,1063857,65240620513,48030030213556078220145,0,55902982997141278,1.3583297829070775
2024-12-24 00:00:16+00:00,1063857,65240634055,48030020213556078220145,0,55902982997141278,1.3583303476642379
2024-12-24 00:00:19+00:00,1063860,65240630513,48030022873660714181131,0,55902982997141278,1.3583301986886507
2024-12-24 00:00:20+00:00,1063861,65240600513,48029986085585897904840,0,55902948721887961,1.3583306144779232
2024-12-24 00:00:20+00:00,1063861,65240590513,48029993425479015179319,0,55902948721887961,1.3583301986960317
2024-12-24 00:00:22+00:00,1063863,65240587363,48029996374175432604141,0,55902949057782415,1.3583300497203095
2024-12-24 00:00:22+00:00,1063863,65240600905,48029986374175432604141,0,55902949057782415,1.3583306144779232
2024-12-24 00:00:24+00:00,1063865,65240693821,48029932997416982380628,0,55902957962414761,1.3583340585652826
2024-12-24 00:00:24+00:00,1063865,65240593821,48030006396263304669886,0,55902957962414761,1.3583299007446241
2024-12-24 00:00:24+00:00,1063865,65240694213,48029933286005785354502,0,55902957962414761,1.3583340585652826
2024-12-24 00:00:24+00:00,1063865,65240794213,48029859887384134605481,0,55902957962414761,1.35833821639227
2024-12-24 00:00:24+00:00,1063865,65240597363,48029989034281510322217,0,55902957962414761,1.3583304655021757
2024-12-24 00:00:24+00:00,1063865,65240583821,48029999034281510322217,0,55902957962414761,1.3583299007446241
2024-12-24 00:00:25+00:00,1063866,65240804213,48029867249320859436708,0,55902966531126812,1.35833821639227
2024-12-24 00:00:26+00:00,1063867,65240923776,48029975767048707141470,0,55903080888325338,1.358337636738076
2024-12-24 00:00:26+00:00,1063867,65240789317,48029878249320859436708,0,55903080888325338,1.35833759515979
2024-12-24 00:00:26+00:00,1063867,65240790317,48029877515335443501348,0,55903080888325338,1.358337636738076
