timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2025-05-09 00:00:02+00:00,12813603,67869593583,51151078904864281409093,0,55908787737758096,1.3268457877346131
2025-05-09 00:00:04+00:00,12813605,67869593584,51151078904112875323170,0,55908787737758096,1.3268457877736544
2025-05-09 00:00:14+00:00,12813615,67869593585,51151078903361469237269,0,55908787737758096,1.3268457878126956
2025-05-09 00:00:18+00:00,12813619,67869603585,51151086440032340752031,0,55908795975436382,1.3268457878126956
2025-05-09 00:00:20+00:00,12813621,67869603586,51151086439280934666153,0,55908795975436382,1.3268457878517368
2025-05-09 00:00:23+00:00,12813624,67869613586,51151093975951805959156,0,55908804213114668,1.3268457878517368
2025-05-09 00:00:26+00:00,12813627,67869613650,51151094024789835459204,0,55908804265835809,1.3268457878360864
2025-05-09 00:00:31+00:00,12813632,67869613583,51151093974024556895546,0,55908804210348706,1.3268457878430793
2025-05-09 00:00:37+00:00,12813638,67869613584,51151093974024556895545,0,55908804210348706,1.3268457878626292
2025-05-09 00:00:38+00:00,12813639,67869623584,51151101510695428126677,0,55908812448026992,1.3268457878626292
2025-05-09 00:00:50+00:00,12813651,67869623585,51151101509944022040827,0,55908812448026992,1.3268457879016704
2025-05-09 00:01:02+00:00,12813663,67869603586,51151086436604824233883,0,55908795972673201,1.3268457879211544
2025-05-09 00:01:22+00:00,12813683,67869563587,51151056289926069978291,0,55908763021965227,1.3268457879405817
2025-05-09 00:01:32+00:00,12813693,67869573587,51151048775866315613377,0,55908763021965227,1.3268461783528804
2025-05-09 00:01:34+00:00,12813695,67869573588,51151048775114909748665,0,55908763021965227,1.3268461783919216
2025-05-09 00:01:42+00:00,12813703,67869560360,51151058775114909748665,0,55908763021965227,1.3268456603877508
2025-05-09 00:01:43+00:00,12813704,67869560359,51151058776114909748665,0,55908763021965227,1.3268456603422611
2025-05-09 00:01:48+00:00,12813709,67869560358,51151058777114909748665,0,55908763021965227,1.3268456602967715
2025-05-09 00:01:53+00:00,12813714,67869560371,51151058787114909748665,0,55908763032674209,1.326845660291523
2025-05-09 00:01:58+00:00,12813719,67869560370,51151058786322668355136,0,55908763031808279,1.3268456602925238
