timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2025-02-18 00:00:03+00:00,5901845,66931348322,49794909993209887402180,0,55908457142728841,1.3441403615575742
2025-02-18 00:00:04+00:00,5901846,66931348784,49794910336923991385070,0,55908457528642285,1.3441403615575742
2025-02-18 00:00:09+00:00,5901851,66931348627,49794911142723524491549,0,55908457914555733,1.3441403366532687
2025-02-18 00:00:09+00:00,5901851,66931348165,49794910799009414140305,0,55908457914555733,1.3441403366532687
2025-02-18 00:00:10+00:00,5901852,66931349089,49794911486437634842793,0,55908458300469181,1.3441403366532687
2025-02-18 00:00:10+00:00,5901852,66931348470,49794911948523057598028,0,55908458300469181,1.344140311748964
2025-02-18 00:00:15+00:00,5901857,66931347851,49794912410608480353263,0,55908458300469181,1.34414028684466
2025-02-18 00:00:16+00:00,5901858,66931348156,49794913560122155652754,0,55908459072296095,1.3441402619403564
2025-02-18 00:00:16+00:00,5901858,66931348313,49794912754322603441214,0,55908459072296095,1.34414028684466
2025-02-18 00:00:16+00:00,5901858,66931347694,49794913216408026196449,0,55908459072296095,1.3441402619403564
2025-02-18 00:00:21+00:00,5901863,66931347537,49794914022207578407989,0,55908459072296095,1.3441402370360536
2025-02-18 00:00:22+00:00,5901864,66931357537,49794921461907488032651,0,55908467425401348,1.3441402370360536
2025-02-18 00:00:23+00:00,5901865,66931356918,49794921923992910787886,0,55908467425401348,1.3441402121317547
2025-02-18 00:00:23+00:00,5901865,66931343517,49794931923992910787886,0,55908467425401348,1.344139673072837
2025-02-18 00:00:28+00:00,5901870,66931342594,49794931236564878940200,0,55908467039488397,1.344139673092905
2025-02-18 00:00:28+00:00,5901870,66931343056,49794931580279158972515,0,55908467039488397,1.344139673092905
2025-02-18 00:00:30+00:00,5901872,66931342437,49794932042364581727750,0,55908467039488397,1.3441396481886165
2025-02-18 00:00:33+00:00,5901875,66931341199,49794932966535427238220,0,55908467039488397,1.344139598380041
2025-02-18 00:00:33+00:00,5901875,66931341818,49794932504450004482985,0,55908467039488397,1.3441396232843286
2025-02-18 00:00:35+00:00,5901877,66931340580,49794933428620849993455,0,55908467039488397,1.3441395734757542
2025-02-18 00:00:37+00:00,5901879,66932340580,49794191701222356002482,0,55908467039488397,1.3441796782566697
2025-02-18 00:00:37+00:00,5901879,66956330580,49776404290851960000531,0,55908467039488397,1.3451419710584722
2025-02-18 00:00:37+00:00,5901879,66954040580,49778101664168702295868,0,55908467039488397,1.345050099172321
2025-02-18 00:00:37+00:00,5901879,66944690580,49785033191108994249099,0,55908467039488397,1.3446750215676369
2025-02-18 00:00:37+00:00,5901879,66949200580,49781689507368284422820,0,55908467039488397,1.3448559348330418
2025-02-18 00:00:37+00:00,5901879,66959130580,49774329057462116401317,0,55908467039488397,1.3452543077516694
2025-02-18 00:00:37+00:00,5901879,66957400580,49775611234783188282644,0,55908467039488397,1.3451848991702624
2025-02-18 00:00:37+00:00,5901879,66940350580,49788251262736208377082,0,55908467039488397,1.344500939122182
2025-02-18 00:00:37+00:00,5901879,66938080580,49789934613549362391774,0,55908467039488397,1.3444098912671418
2025-02-18 00:00:38+00:00,5901880,66982799656,49756792158117764472706,0,55908464338095856,1.3462041411982753
2025-02-18 00:00:38+00:00,5901880,66982797345,49756790440863937600877,0,55908464338095856,1.3462041412138352
2025-02-18 00:00:38+00:00,5901880,66977479656,49760732467864171914434,0,55908464338095856,1.3459906302475455
2025-02-18 00:00:38+00:00,5901880,66977480580,49760733154819893398030,0,55908464338095856,1.345990630234765
2025-02-18 00:00:38+00:00,5901880,66974030580,49763288764872233423200,0,55908464338095856,1.3458521782281556
2025-02-18 00:00:38+00:00,5901880,66970610580,49765822411717672344524,0,55908464338095856,1.3457149371700396
2025-02-18 00:00:38+00:00,5901880,66966020580,49769223238697126926349,0,55908464338095856,1.3455307562029988
2025-02-18 00:00:38+00:00,5901880,66964230580,49770549613212284926893,0,55908464338095856,1.3454589330519149
2025-02-18 00:00:38+00:00,5901880,66962600580,49771757490701829216876,0,55908464338095856,1.345393531512519
2025-02-18 00:00:38+00:00,5901880,66986207345,49754265119966160345574,0,55908464338095856,1.346341005810952
2025-02-18 00:00:40+00:00,5901882,66986207187,49754265925203880009853,0,55908464723693306,1.3463409808457647
2025-02-18 00:00:40+00:00,5901882,66986206725,49754265582051583100809,0,55908464723693306,1.3463409808457647
2025-02-18 00:00:48+00:00,5901890,66986206567,49754266387289302765088,0,55908464723693306,1.3463409558805781
2025-02-18 00:00:49+00:00,5901891,66986193144,49754276387289302765088,0,55908464723693306,1.3463404154966854
2025-02-18 00:00:50+00:00,5901892,66986192220,49754275700422244686386,0,55908463951866531,1.3463404155118976
2025-02-18 00:00:58+00:00,5901900,66986192682,49754276043574685686488,0,55908464337464062,1.3463404155118976
2025-02-18 00:00:59+00:00,5901901,66986193144,49754276386727126686590,0,55908464337464143,1.3463404155118976
2025-02-18 00:00:59+00:00,5901901,66986192683,49754276043574757964801,0,55908464337464143,1.3463404155319945
2025-02-18 00:01:00+00:00,5901902,66986190834,49754274669840559044478,0,55908463179408031,1.3463404155423226
2025-02-18 00:01:00+00:00,5901902,66986191296,49754275012993000036825,0,55908463179408031,1.3463404155423226
2025-02-18 00:01:01+00:00,5901903,66986191758,49754275356145441029172,0,55908463565005562,1.3463404155423226
2025-02-18 00:01:09+00:00,5901911,66986191138,49754275818230863784407,0,55908463565005562,1.3463403905771463
2025-02-18 00:01:18+00:00,5901920,66986190518,49754276280316286539642,0,55908463565005562,1.3463403656119701
2025-02-18 00:01:18+00:00,5901920,66986189898,49754276742401709294877,0,55908463565005562,1.3463403406467944
2025-02-18 00:01:21+00:00,5901923,66986188974,49754276055534650692900,0,55908462793178807,1.3463403406620058
2025-02-18 00:01:21+00:00,5901923,66986190360,49754277085554169376442,0,55908462793178807,1.3463403406467944
2025-02-18 00:01:21+00:00,5901923,66986189898,49754276742120580487629,0,55908462793178807,1.3463403406544017
2025-02-18 00:01:26+00:00,5901928,66986175551,49754286055534650692900,0,55908462793178807,1.3463398002783415
2025-02-18 00:01:27+00:00,5901929,66961593639,49772606054793579796277,0,55908462793178807,1.3453503633159862
2025-02-18 00:01:27+00:00,5901929,66961593638,49772606055534650692900,0,55908462793178807,1.3453503632758639
2025-02-18 00:01:27+00:00,5901929,66966972741,49768596055534650692900,0,55908462793178807,1.3455668443263784
2025-02-18 00:01:27+00:00,5901929,66978578991,49759946055534650692900,0,55908462793178807,1.3460339952187341
2025-02-18 00:01:27+00:00,5901929,66976284257,49761656055534650692900,0,55908462793178807,1.3459416258625638
2025-02-18 00:01:27+00:00,5901929,66974378808,49763076055534650692900,0,55908462793178807,1.345864928712563
2025-02-18 00:01:28+00:00,5901930,66957660408,49775553487801569887607,0,55908471142511574,1.345191679775278
2025-02-18 00:01:28+00:00,5901930,66957526293,49775653487801569887607,0,55908471142511574,1.3451862828764098
2025-02-18 00:01:28+00:00,5901930,66951612341,49780063487801569887607,0,55908471142511574,1.3449483116349632
2025-02-18 00:01:28+00:00,5901930,66961603639,49772613487801569887607,0,55908471142511574,1.3453503633159862
2025-02-18 00:01:28+00:00,5901930,66958813822,49774693487801569887607,0,55908471142511574,1.3452380945029785
2025-02-18 00:01:29+00:00,5901931,66951612804,49780063831486565899840,0,55908471528507519,1.3449483116502594
2025-02-18 00:01:29+00:00,5901931,66951611880,49780063144471316320290,0,55908471528507519,1.3449483116502594
2025-02-18 00:01:29+00:00,5901931,66951612342,49780063487978941110065,0,55908471528507519,1.3449483116502594
2025-02-18 00:01:35+00:00,5901937,66951613266,49780064174994190689615,0,55908471914304257,1.3449483116502594
2025-02-18 00:01:36+00:00,5901938,66951613267,49780064174252898261238,0,55908471914304257,1.3449483116903758
2025-02-18 00:01:38+00:00,5901940,66951612648,49780064636338321016473,0,55908471914304257,1.3449482867711433
2025-02-18 00:01:38+00:00,5901940,66951357876,49780254636338321016473,0,55908471914304257,1.3449380354741538
2025-02-18 00:01:39+00:00,5901941,66949614748,49781554636338321016473,0,55908471914304257,1.3448678981015543
2025-02-18 00:01:39+00:00,5901941,66927471519,49798074636338321016473,0,55908471914304257,1.343977091639646
2025-02-18 00:01:39+00:00,5901941,66927900304,49797754636338321016473,0,55908471914304257,1.3439943385552067
2025-02-18 00:01:39+00:00,5901941,66928409493,49797374636338321016473,0,55908471914304257,1.3440148196921362
2025-02-18 00:01:39+00:00,5901941,66935190494,49792314636338321016473,0,55908471914304257,1.3442875870074706
2025-02-18 00:01:39+00:00,5901941,66937562829,49790544636338321016473,0,55908471914304257,1.3443830212724242
2025-02-18 00:01:39+00:00,5901941,66943005093,49786484636338321016473,0,55908471914304257,1.3446019654125052
2025-02-18 00:01:39+00:00,5901941,66949051603,49781974636338321016473,0,55908471914304257,1.3448452395082493
2025-02-18 00:01:40+00:00,5901942,66926801554,49798574636338321016473,0,55908471914304257,1.3439501440100077
2025-02-18 00:01:41+00:00,5901943,66926801094,49798574291961121984604,0,55908471528507519,1.343950144066752
2025-02-18 00:01:41+00:00,5901943,66926801093,49798574292702964979611,0,55908471528507519,1.3439501440266504
2025-02-18 00:01:41+00:00,5901943,66926787695,49798584291961121984604,0,55908471528507519,1.3439496051256992
2025-02-18 00:01:46+00:00,5901948,66926787299,49798583997059770950653,0,55908471196892966,1.3439496051323772
2025-02-18 00:01:46+00:00,5901948,66926787760,49798584340799151484652,0,55908471196892966,1.3439496051129307
2025-02-18 00:01:47+00:00,5901949,66926786680,49798584459145193705888,0,55908471196892966,1.343949580231679
2025-02-18 00:01:52+00:00,5901954,66926796680,49798591899900521949773,0,55908479550569269,1.343949580231679
2025-02-18 00:01:53+00:00,5901955,66926795442,49798592824071367460243,0,55908479550569269,1.3439495304302915
2025-02-18 00:01:53+00:00,5901955,66926794823,49798593286156790215478,0,55908479550569269,1.3439495055295985
2025-02-18 00:01:53+00:00,5901955,66926796061,49798592361985944705008,0,55908479550569269,1.343949555330985
2025-02-18 00:01:58+00:00,5901960,66926795285,49798593629919705488060,0,55908479936509124,1.3439495055295985
2025-02-18 00:01:59+00:00,5901961,66926794666,49798594092005128243295,0,55908479936509124,1.343949480628906
2025-02-18 00:02:06+00:00,5901968,66926794205,49798593748369687260114,0,55908479550712386,1.3439494806455465
2025-02-18 00:02:12+00:00,5901974,66926784206,49798586308122726971969,0,55908471197607133,1.3439494806518928
2025-02-18 00:02:13+00:00,5901975,66926784668,49798586651885648607909,0,55908471583546992,1.3439494806518928
2025-02-18 00:02:14+00:00,5901976,66926784669,49798586651143805246728,0,55908471583546992,1.3439494806919943
2025-02-18 00:02:15+00:00,5901977,66926794669,49798594091899684590525,0,55908479937223604,1.3439494806919943
2025-02-18 00:02:26+00:00,5901988,66926795131,49798594435662606216208,0,55908480323163463,1.3439494806919943
2025-02-18 00:02:28+00:00,5901990,66926805131,49798601876418485560005,0,55908497030516687,1.3439494806919943
2025-02-18 00:02:28+00:00,5901990,66926815131,49798609317174364903802,0,55908497030516687,1.3439494806919943
2025-02-18 00:02:32+00:00,5901994,66926801732,49798619317174364903802,0,55908497030516687,1.3439489417514539
