1733046900,0.9999,0.9999,0.9999,0.9999,2660.15329029,3
1733047080,1.0,1.0,1.0,1.0,2336.13,1
1733047140,0.9999,0.9999,0.9999,0.9999,34.347993,1
1733047200,0.9999,0.9999,0.9999,0.9999,545.401155,4
1733047260,0.9999,0.9999,0.9999,0.9999,2950.286464,1
1733047320,0.9999,0.9999,0.9999,0.9999,200.0,1
1733047440,0.9999,0.9999,0.9999,0.9999,31.4909,1
1733047500,0.9999,0.9999,0.9999,0.9999,2614.05743282,3
1733047560,0.9999,0.9999,0.9999,0.9999,20730.51372275,3
1733047620,1.0,1.0,1.0,1.0,3681.54382011,5
1733047680,1.0,1.0,1.0,1.0,8454.76328733,13
1733047740,1.0,1.0,0.9999,1.0,6585.38012184,13
1733047800,1.0,1.0,1.0,1.0,1330.152311,4
1733047920,0.9999,0.9999,0.9999,0.9999,84.714945,1
1733047980,0.9999,0.9999,0.9999,0.9999,286.297,1
1733048160,1.0,1.0,1.0,1.0,4877.51450211,4
1733048220,1.0,1.0,1.0,1.0,20297.97145882,2
1733048340,1.0,1.0,0.9999,0.9999,26729.85659625,31
1733048400,1.0,1.0,1.0,1.0,3215.73787783,9
1733048460,1.0,1.0,0.9999,1.0,4231.27205563,9
1733048520,1.0,1.0,1.0,1.0,110.9624,2
1733048580,1.0,1.0,1.0,1.0,106.4309,1
1733048700,0.9999,1.0,0.9999,1.0,328.12187932,2
1733048760,1.0,1.0,1.0,1.0,151.0939,1
1733048880,1.0,1.0,0.9999,1.0,80594.38389765,13
1733049000,0.9999,0.9999,0.9999,0.9999,3000.0,1
1733049060,1.0,1.0,0.9999,0.9999,4771.8894,4
1733049120,1.0,1.0,1.0,1.0,21658.27349528,4
1733049240,1.0,1.0,0.9999,0.9999,32574.74688278,7
1733049300,0.9999,0.9999,0.9999,0.9999,1704.84563804,1
1733049360,1.0,1.0,1.0,1.0,71167.21369769,48
1733049420,1.0,1.0,1.0,1.0,18936.80955616,21
1733049480,1.0,1.0,1.0,1.0,15694.46142904,21
1733049540,1.0,1.0,1.0,1.0,11968.83095317,10
1733049600,1.0,1.0,1.0,1.0,52464.54670742,4
1733049660,1.0,1.0,1.0,1.0,16241.48775548,19
1733049720,1.0,1.0,1.0,1.0,417568.30950576,18
1733049780,1.0,1.0,1.0,1.0,5516.13044776,16
1733049840,1.0,1.0,1.0,1.0,692.8037,2
1733049960,1.0001,1.0001,1.0001,1.0001,95220.90720926,4
1733050020,1.0001,1.0001,1.0001,1.0001,10685.32716728,1
1733050080,1.0,1.0001,1.0,1.0001,950.74881071,5
1733050140,1.0,1.0001,1.0,1.0001,10293.66025799,3
1733050260,1.0,1.0001,1.0,1.0001,1935.70381094,2
1733050440,1.0,1.0,1.0,1.0,127.30583812,1
1733050500,1.0,1.0,1.0,1.0,303.56849707,3
1733050560,1.0,1.0,1.0,1.0,100.029248,1
1733050620,1.0,1.0,1.0,1.0,297.03225596,1
1733050680,1.0,1.0,1.0,1.0,86.994077,1
1733050800,1.0001,1.0001,1.0,1.0,2866.16632397,16
1733050860,0.9999,0.9999,0.9999,0.9999,873.95185898,2
1733050920,0.9999,1.0,0.9999,1.0,7424.40680102,16
1733050980,0.9999,0.9999,0.9999,0.9999,76.30075891,2
1733051040,0.9999,0.9999,0.9999,0.9999,6404.39433942,4
1733051100,1.0,1.0,0.9999,0.9999,75489.73422197,11
1733051160,0.9999,0.9999,0.9999,0.9999,2214.24098405,4
1733051220,0.9999,1.0,0.9999,0.9999,10386.1628,7
1733051280,0.9999,1.0,0.9999,0.9999,13529.35633261,28
1733051340,1.0,1.0,1.0,1.0,90.7483,1
1733051400,0.9999,1.0,0.9999,0.9999,6626.55813652,13
1733051460,0.9999,1.0,0.9999,0.9999,8402.6658183,7
1733051520,0.9999,1.0,0.9999,0.9999,3268.15125779,7
1733051580,0.9999,1.0,0.9999,1.0,11093.82997742,21
1733051640,0.9999,0.9999,0.9999,0.9999,991.71320164,2
1733051700,1.0,1.0,0.9999,0.9999,813.4734176,6
1733051760,1.0,1.0,1.0,1.0,7309.7231847,17
1733051820,1.0,1.0,1.0,1.0,210.3738,3
1733051880,0.9999,1.0,0.9999,1.0,1181.69988939,3
1733051940,1.0,1.0,1.0,1.0,180.1851,1
1733052000,1.0,1.0,0.9999,0.9999,750.95919091,3
1733052120,1.0,1.0,1.0,1.0,133.1899,1
1733052180,1.0,1.0,0.9999,0.9999,2423.70609351,7
1733052240,1.0,1.0,0.9999,1.0,3405.71540368,10
1733052300,0.9999,1.0,0.9999,0.9999,77531.7477833399,115
1733052360,0.9999,0.9999,0.9999,0.9999,139009.7391620699,124
1733052420,0.9999,0.9999,0.9999,0.9999,89249.24987212,56
1733052480,0.9999,1.0,0.9999,0.9999,345457.1814947299,45
1733052540,0.9999,1.0,0.9999,1.0,1516.74953003,2
1733052600,1.0,1.0,0.9998,0.9998,183280.0360247502,43
1733052660,1.0,1.0,0.9997,0.9999,320227.07775546,16
1733052720,0.9998,0.9998,0.9998,0.9998,691.14685222,6
1733052780,0.9998,0.9998,0.9997,0.9998,2277.45359937,16
1733052840,0.9998,0.9998,0.9998,0.9998,20038.8663175,4
1733052900,0.9997,0.9997,0.9997,0.9997,2444.71909252,2
1733052960,0.9998,0.9999,0.9998,0.9999,314142.18402341,40
1733053020,0.9999,0.9999,0.9999,0.9999,6789.88322429,2
1733053080,0.9999,0.9999,0.9999,0.9999,52339.19606087,2
1733053140,0.9999,1.0,0.9999,1.0,25671.82789562,15
1733053200,0.9999,0.9999,0.9999,0.9999,552.76921226,2
1733053260,1.0,1.0,0.9999,0.9999,50552.95844122,7
1733053320,1.0,1.0,0.9999,1.0,12459.88988349,8
1733053380,0.9999,1.0,0.9999,1.0,3906.79224899,3
1733053440,1.0,1.0,0.9999,0.9999,1367.42574897,2
1733053500,1.0,1.0,1.0,1.0,48.8825,1
1733053620,1.0,1.0,1.0,1.0,896.32,2
1733053680,0.9999,1.0,0.9998,1.0,326214.7005067102,32
1733053740,1.0,1.0,1.0,1.0,104834.3811105301,182
1733053800,1.0,1.0,0.9999,0.9999,180293.15122068,297
1733053860,1.0,1.0,1.0,1.0,117082.35474361,126
1733053920,1.0,1.0,1.0,1.0,78389.59726918,69
1733053980,1.0,1.0,0.9999,1.0,31031.94302389,25
1733054040,1.0,1.0,1.0,1.0,4697.08496178,8
1733054100,1.0,1.0,1.0,1.0,2623.17150344,2
1733054160,1.0,1.0,0.9999,0.9999,4251.02972588,5
1733054220,0.9999,0.9999,0.9999,0.9999,9.8522,1
1733054280,0.9999,0.9999,0.9999,0.9999,69.33584,1
1733054340,0.9999,1.0,0.9999,1.0,18864.724,2
1733054400,0.9999,1.0,0.9999,0.9999,39342.64792457,46
1733054460,0.9999,1.0,0.9999,0.9999,142.910941,3
1733054520,0.9999,0.9999,0.9999,0.9999,152.02445902,3
1733054640,0.9999,0.9999,0.9999,0.9999,1946.37981,2
1733054700,0.9999,0.9999,0.9999,0.9999,49.505,1
1733054760,0.9999,0.9999,0.9999,0.9999,3814.0380361,3
1733054820,0.9999,0.9999,0.9999,0.9999,2125.2607191,6
1733054880,0.9999,0.9999,0.9999,0.9999,816.52574757,5
1733054940,1.0,1.0,0.9999,1.0,18198.09880012,23
1733055000,1.0,1.0,0.9999,1.0,49573.14832914,59
1733055060,1.0,1.0,0.9999,0.9999,7809.32286192,12
1733055120,1.0,1.0,1.0,1.0,3852.88066176,5
1733055180,1.0,1.0,0.9999,1.0,97788.90907327,87
1733055240,1.0,1.0,0.9999,1.0,21438.37921783,41
1733055300,0.9999,1.0,0.9999,1.0,8130.58503288,16
1733055360,0.9999,1.0,0.9999,0.9999,47404.31265382,10
1733055420,1.0,1.0,0.9999,0.9999,1432.40656532,7
1733055480,0.9999,1.0,0.9999,1.0,1683.57498489,4
1733055540,0.9999,1.0,0.9999,0.9999,6483.98951606,7
1733055600,0.9999,0.9999,0.9999,0.9999,49.505,1
1733055720,0.9999,0.9999,0.9999,0.9999,49.505,1
1733055780,1.0,1.0,1.0,1.0,307.61490466,2
1733055840,0.9999,0.9999,0.9999,0.9999,45.7194,2
1733055960,1.0,1.0,1.0,1.0,27095.30353388,4
1733056020,1.0,1.0,0.9999,0.9999,2610.402944,2
1733056080,0.9999,1.0,0.9999,1.0,650.1622,2
1733056140,1.0,1.0,1.0,1.0,8.2528,1
1733056200,0.9999,0.9999,0.9999,0.9999,984.22,1
1733056320,0.9999,0.9999,0.9999,0.9999,8236.98429262,8
1733056380,0.9999,0.9999,0.9999,0.9999,297.09042432,2
1733056440,0.9999,1.0,0.9999,1.0,16293.32080814,22
1733056500,1.0,1.0,0.9999,1.0,16251.64325888,17
1733056560,1.0,1.0,1.0,1.0,1360.44011891,3
1733056620,1.0,1.0,0.9999,0.9999,1198.96332562,3
1733056680,1.0,1.0,0.9999,0.9999,85.20730044,2
1733056740,1.0,1.0,0.9999,0.9999,1955.83595555,3
1733056800,0.9999,1.0,0.9999,1.0,20770.3134375,31
1733056860,1.0,1.0,0.9999,1.0,289512.81318927,110
1733056920,1.0,1.0,1.0,1.0,41812.616209,54
1733056980,1.0,1.0,0.9999,1.0,15891.73067217,24
1733057040,1.0,1.0,0.9999,0.9999,2891.81595066,7
1733057100,0.9999,0.9999,0.9999,0.9999,20.00228359,1
1733057160,0.9999,1.0,0.9999,1.0,5017.00260013,11
1733057220,0.9999,1.0,0.9999,1.0,3361.9790099,2
1733057400,1.0,1.0,0.9999,0.9999,64.88888641,2
1733057460,1.0,1.0,0.9999,0.9999,6605.05103205,12
1733057520,1.0,1.0,0.9999,1.0,9955.37520984,14
1733057580,1.0,1.0,1.0,1.0,888.0,1
1733057640,1.0,1.0,1.0,1.0,798.00724048,2
1733057700,1.0,1.0,1.0,1.0,12842.937155,4
1733057760,0.9999,0.9999,0.9999,0.9999,13917.64897571,40
1733057820,0.9999,1.0,0.9999,1.0,23830.06341384,29
1733057880,0.9999,1.0,0.9999,1.0,1052.57270049,5
1733057940,1.0,1.0,0.9999,0.9999,1257.5496,2
1733058000,0.9999,0.9999,0.9999,0.9999,79.2079,1
1733058060,1.0,1.0,1.0,1.0,204.73442793,1
1733058120,1.0,1.0,0.9999,1.0,425.7642,3
1733058180,1.0,1.0,0.9999,1.0,11963.48915252,10
1733058240,1.0,1.0,0.9999,1.0,6845.22056175,10
1733058300,0.9999,1.0,0.9999,0.9999,13910.12180441,4
1733058360,0.9999,0.9999,0.9999,0.9999,93.4329,1
1733058420,0.9999,1.0,0.9999,1.0,24485.41412429,36
1733058480,1.0,1.0,0.9999,1.0,104444.53084085,161
1733058540,1.0,1.0,0.9999,0.9999,36886.73490482,70
1733058600,1.0,1.0,0.9999,1.0,103294.44151007,59
1733058660,1.0,1.0,0.9999,1.0,30749.13554674,25
1733058720,1.0,1.0,0.9999,0.9999,631496.3771121601,86
1733058780,0.9999,1.0,0.9999,1.0,23895.53588566,53
1733058840,1.0,1.0,0.9999,0.9999,7109.46597818,19
1733058900,1.0,1.0,0.9999,1.0,36743.93790102,59
1733058960,1.0,1.0,1.0,1.0,21565.34179108,34
1733059020,0.9999,0.9999,0.9999,0.9999,50.032287,1
1733059080,1.0,1.0,0.9999,1.0,41292.69119358,36
1733059140,1.0,1.0,1.0,1.0,1026.96514443,2
1733059200,1.0,1.0,0.9999,1.0,22866.03188417,31
1733059260,1.0,1.0,0.9999,0.9999,12271.93445877,22
1733059320,1.0,1.0,1.0,1.0,8542.97989368,18
1733059380,1.0,1.0,1.0,1.0,9401.21203054,21
1733059440,1.0,1.0,1.0,1.0,4294.96296182,11
1733059500,1.0,1.0,1.0,1.0,3743.2646005,10
1733059560,1.0,1.0,0.9999,1.0,36002.03964895,31
1733059620,1.0,1.0,0.9999,1.0,35519.39691708,14
1733059680,1.0,1.0,0.9999,0.9999,19053.83055264,24
1733059740,1.0,1.0,0.9999,0.9999,1652.47246256,4
1733059800,1.0,1.0,1.0,1.0,722.69045821,2
1733059860,0.9999,1.0,0.9999,1.0,4352.17884607,11
1733059920,1.0,1.0,0.9999,1.0,212649.26381564,57
1733059980,1.0,1.0,0.9999,1.0,304803.8865527,121
1733060040,1.0,1.0,0.9999,1.0,7187.00433805,26
1733060100,1.0,1.0,0.9999,0.9999,2076.83390126,3
1733060160,1.0,1.0,1.0,1.0,1752.41932704,6
1733060220,1.0,1.0,0.9999,0.9999,1288.795984,3
1733060280,1.0,1.0,0.9999,0.9999,636.92224156,2
1733060340,1.0,1.0,1.0,1.0,1378.34520822,5
1733060400,1.0,1.0,0.9999,0.9999,3730.57319538,7
1733060460,1.0,1.0,0.9999,1.0,9740.67324158,22
1733060520,1.0,1.0,1.0,1.0,9742.06563688,28
1733060580,0.9999,1.0,0.9999,0.9999,22028.1458483,36
1733060640,1.0,1.0,0.9999,1.0,34465.40699937,22
1733060700,1.0,1.0,0.9999,0.9999,26764.1711333,10
1733060760,0.9999,0.9999,0.9999,0.9999,2411.54151441,5
1733060820,0.9999,1.0,0.9999,1.0,5388.4099,2
1733060880,1.0,1.0,0.9999,0.9999,5019.28290998,2
1733060940,1.0,1.0,0.9999,0.9999,577.41220569,5
1733061000,0.9999,0.9999,0.9999,0.9999,31432.08990422,33
1733061060,0.9999,0.9999,0.9999,0.9999,39260.33757413,50
1733061120,0.9999,1.0,0.9999,1.0,3557.9716848,10
1733061180,0.9999,1.0,0.9999,1.0,34340.89650793,58
1733061240,1.0,1.0,0.9999,1.0,11340.14525777,21
1733061300,1.0,1.0,1.0,1.0,1593.21578365,4
1733061360,1.0,1.0,0.9999,1.0,73059.05231321,70
1733061420,1.0,1.0,0.9999,1.0,22153.72044377,22
1733061480,1.0,1.0,0.9999,1.0,764.267,3
1733061540,0.9999,0.9999,0.9999,0.9999,368.08747096,2
1733061600,0.9999,1.0,0.9999,0.9999,6105.13886597,4
1733061660,0.9999,0.9999,0.9999,0.9999,3015.26198552,2
1733061720,1.0,1.0,0.9999,0.9999,548.98292024,4
1733061780,0.9999,0.9999,0.9999,0.9999,3865.38036211,6
1733061840,1.0,1.0,0.9999,1.0,39924.9724438,72
1733061900,1.0,1.0,0.9999,1.0,54375.16503451,78
1733061960,1.0,1.0,0.9999,0.9999,33898.52388215,3
1733062020,0.9999,0.9999,0.9999,0.9999,1471.46271406,3
1733062080,1.0,1.0,1.0,1.0,3925.33387169,7
1733062140,1.0,1.0,0.9999,1.0,27430.86825544,46
1733062200,0.9999,1.0,0.9999,1.0,36644.68396545,28
1733062260,1.0,1.0,0.9999,0.9999,10934.7988763,11
1733062320,1.0,1.0,0.9999,0.9999,3749.38039725,7
1733062380,1.0,1.0,1.0,1.0,7849.26576508,9
1733062440,1.0,1.0,0.9999,1.0,5590.45380647,17
1733062500,0.9999,1.0,0.9999,1.0,1596.43483001,2
1733062560,0.9999,0.9999,0.9999,0.9999,6125.48254825,2
1733062620,1.0,1.0,0.9999,0.9999,4008.87798959,6
1733062680,1.0,1.0,1.0,1.0,6250.75157641,15
1733062740,1.0,1.0,0.9999,1.0,3832.33483819,11
1733062800,1.0,1.0,0.9999,0.9999,10495.69987326,6
1733062860,0.9999,0.9999,0.9999,0.9999,779.41050882,1
1733062920,1.0,1.0,0.9999,0.9999,14539.97927026,5
1733062980,1.0,1.0,1.0,1.0,837.7332,1
1733063040,0.9999,1.0,0.9999,1.0,1287.4812,3
1733063100,1.0,1.0,0.9999,1.0,2033.87656456,7
1733063160,1.0,1.0,0.9999,1.0,15286.231338,4
1733063220,0.9999,0.9999,0.9999,0.9999,559.4059,3
1733063280,1.0,1.0,0.9999,1.0,939.80973966,4
1733063340,1.0,1.0,0.9999,0.9999,1028.16640511,4
1733063400,1.0,1.0,0.9999,0.9999,326.4024,2
1733063460,1.0,1.0,1.0,1.0,5785.71041359,10
1733063520,1.0,1.0,1.0,1.0,108774.38901957,148
1733063580,1.0,1.0,1.0,1.0,66074.98626639,84
1733063640,1.0,1.0,0.9999,1.0,64547.12008228,104
1733063700,1.0,1.0,0.9999,0.9999,17368.82512227,27
1733063760,1.0,1.0,0.9999,1.0,11082.06527227,19
1733063820,1.0,1.0,0.9999,0.9999,11385.91190011,16
1733063880,0.9999,0.9999,0.9999,0.9999,177.49,1
1733064000,1.0,1.0,0.9999,1.0,1146.51326245,5
1733064060,1.0,1.0,0.9999,0.9999,1217.52985749,5
1733064180,0.9999,0.9999,0.9999,0.9999,284.9808,1
1733064240,1.0,1.0,1.0,1.0,330009.0,2
1733064300,0.9999,0.9999,0.9999,0.9999,401.342,1
1733064480,1.0,1.0,0.9999,1.0,2557.45302792,4
1733064540,1.0,1.0,1.0,1.0,34.79568348,1
1733064600,1.0,1.0,1.0,1.0,7458.74968897,4
1733064660,1.0,1.0,1.0,1.0,2050.0,2
1733064720,0.9999,0.9999,0.9999,0.9999,4.5502,1
1733064780,1.0,1.0,0.9999,0.9999,3481.67050577,7
1733064840,1.0,1.0,0.9999,1.0,102148.2085509999,54
1733064900,0.9999,0.9999,0.9999,0.9999,8304.776,5
1733064960,1.0,1.0,1.0,1.0,1143.27599374,3
1733065020,1.0,1.0,1.0,1.0,2291.00228325,7
1733065080,1.0,1.0,1.0,1.0,1321.62664998,4
1733065140,1.0,1.0,1.0,1.0,4665.72370026,1
1733065200,0.9999,0.9999,0.9999,0.9999,3001.4416,3
1733065320,1.0,1.0,0.9999,1.0,5683.121153,3
1733065380,1.0,1.0,0.9999,0.9999,7425.66511803,10
1733065440,0.9999,1.0,0.9999,1.0,2161.14943574,5
1733065500,1.0,1.0,0.9999,0.9999,3171.50580793,8
1733065560,0.9999,0.9999,0.9999,0.9999,1100.0,1
1733065620,1.0,1.0,0.9999,0.9999,126190.9215,2
1733065680,1.0,1.0,1.0,1.0,1049.0585,1
1733065740,1.0,1.0,0.9999,1.0,110568.569,5
1733065800,1.0,1.0,1.0,1.0,3603.91268249,5
1733065860,1.0,1.0,0.9999,0.9999,4667.98281463,8
1733065920,1.0,1.0,1.0,1.0,506.67563531,4
1733065980,0.9999,1.0,0.9999,1.0,82787.42763262,7
1733066040,0.9999,0.9999,0.9999,0.9999,495.0495,1
1733066160,0.9999,1.0,0.9999,1.0,316.87106991,2
1733066220,1.0,1.0,0.9999,1.0,48938.0931,5
1733066280,1.0,1.0,0.9999,0.9999,27817.467,12
1733066340,1.0,1.0,1.0,1.0,456.40607322,1
1733066400,0.9999,1.0,0.9999,0.9999,6749.47523827,15
1733066460,1.0,1.0,1.0,1.0,237.789,1
1733066520,0.9999,1.0,0.9999,1.0,1214.6951,2
1733066580,1.0,1.0,0.9999,0.9999,981.54907682,6
1733066640,1.0,1.0,0.9999,0.9999,659.66687384,3
1733066700,1.0,1.0,1.0,1.0,643.42001812,3
1733066820,1.0,1.0,0.9999,0.9999,24265.39698603,7
1733066940,1.0,1.0,0.9999,1.0,92319.89449827,105
1733067000,1.0,1.0,0.9999,1.0,24767.01208575,26
1733067060,1.0,1.0,1.0,1.0,2980.3436,1
1733067120,0.9999,0.9999,0.9999,0.9999,321.8777,2
1733067180,1.0,1.0,1.0,1.0,169.58889106,2
1733067240,0.9999,0.9999,0.9999,0.9999,1450.57160641,1
1733067300,1.0,1.0,0.9999,0.9999,2180.50291129,4
1733067360,0.9999,0.9999,0.9999,0.9999,40000.0,1
1733067420,1.0,1.0,1.0,1.0,2167.09393997,2
1733067540,1.0,1.0,0.9999,1.0,27954.74385831,50
1733067600,1.0,1.0,0.9999,1.0,65927.08509494,87
1733067660,1.0,1.0,1.0,1.0,89709.44487192,113
1733067720,1.0,1.0,0.9999,1.0,24720.90537007,51
1733067780,1.0,1.0,1.0,1.0,125289.5991101399,83
1733067840,1.0,1.0,0.9999,1.0,13067.8886753,24
1733068020,0.9999,1.0,0.9999,0.9999,109249.27193708,7
1733068080,1.0,1.0,0.9999,1.0,1799.0618,3
1733068140,0.9999,1.0,0.9999,1.0,8879.60864311,4
1733068200,1.0,1.0,0.9999,0.9999,5625.2985,2
1733068260,1.0,1.0,0.9999,0.9999,714.41762995,5
1733068320,1.0,1.0,1.0,1.0,4206.22257638,10
1733068380,0.9999,1.0,0.9999,1.0,84551.48793788,116
1733068440,1.0,1.0,0.9999,1.0,168767.38986698,25
1733068500,1.0,1.0,1.0,1.0,96.77556344,2
1733068560,1.0,1.0,0.9999,1.0,2444.2845,4
1733068620,1.0,1.0,1.0,1.0,591.5275,1
1733068680,0.9999,0.9999,0.9999,0.9999,4802.0059123,2
1733068740,0.9999,1.0,0.9999,0.9999,4661.95499628,5
1733068800,1.0,1.0,0.9999,0.9999,162.72877895,3
1733068860,0.9999,0.9999,0.9999,0.9999,104569.65208611,2
1733068920,1.0,1.0,1.0,1.0,1.2521,1
1733069040,0.9999,0.9999,0.9999,0.9999,1145.852878,3
1733069100,1.0,1.0,1.0,1.0,1042.61472651,3
1733069280,0.9999,0.9999,0.9999,0.9999,389.06,2
1733069340,0.9999,0.9999,0.9999,0.9999,37.0052,1
1733069400,1.0,1.0,0.9999,0.9999,11222.9237,5
1733069580,0.9999,1.0,0.9999,1.0,6277.55387082,6
1733069640,1.0,1.0,0.9999,0.9999,20078.613254,3
1733069700,0.9999,0.9999,0.9999,0.9999,11616.66738492,4
1733069760,1.0,1.0,0.9999,0.9999,5580.7533,4
1733069820,0.9999,0.9999,0.9999,0.9999,231.0963,3
1733069880,1.0,1.0,1.0,1.0,651631.927405,6
1733069940,1.0,1.0,1.0,1.0,49.5906,2
1733070000,1.0,1.0,1.0,1.0,24.0616,1
1733070060,1.0,1.0,1.0,1.0,509.18744092,2
1733070120,1.0,1.0,0.9999,0.9999,2525.9273,2
1733070180,1.0,1.0,0.9999,0.9999,666528.6576999999,9
1733070240,0.9999,0.9999,0.9999,0.9999,6794.28601885,9
1733070300,0.9999,0.9999,0.9999,0.9999,103.33298387,2
1733070360,1.0,1.0,0.9999,0.9999,4041.52712064,4
1733070420,0.9999,0.9999,0.9999,0.9999,24065.11948111,31
1733070480,1.0,1.0,0.9999,0.9999,2193.19336594,3
1733070540,0.9999,1.0,0.9999,0.9999,874.59294356,4
1733070600,1.0,1.0,1.0,1.0,11806.5734,1
1733070660,0.9999,1.0,0.9999,0.9999,21567.83505572,20
1733070720,1.0,1.0,0.9999,0.9999,54357.77919247,61
