timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2025-02-14 00:00:00+00:00,5556262,68586339815,49626792585681440889798,0,56568666820475386,1.3820425669578504
2025-02-14 00:00:00+00:00,5556262,68586340451,49626792123596018134563,0,56568666820475386,1.3820425926419955
2025-02-14 00:00:01+00:00,5556263,68586339816,49626792584960044875072,0,56568666820475386,1.382042566998091
2025-02-14 00:00:05+00:00,5556267,68586340278,49626792251675088314663,0,56568675068279043,1.3820425855891372
2025-02-14 00:00:05+00:00,5556267,68586350278,49626799487342139585155,0,56568675068279043,1.3820425855891372
2025-02-14 00:00:06+00:00,5556268,68586350740,49626799154057187508049,0,56568675068279043,1.382042604180181
2025-02-14 00:00:09+00:00,5556271,68586351664,49626798487487296803744,0,56568675068279043,1.382042641362269
2025-02-14 00:00:09+00:00,5556271,68586352126,49626798154202358176545,0,56568675068279043,1.382042659953313
2025-02-14 00:00:09+00:00,5556271,68586352226,49626798082062761661891,0,56568675068279043,1.3820426639773487
2025-02-14 00:00:09+00:00,5556271,68586351202,49626798820772239914245,0,56568675068279043,1.382042622771225
2025-02-14 00:00:14+00:00,5556276,68586352326,49626798009923165357283,0,56568675068279043,1.3820426680013842
2025-02-14 00:00:17+00:00,5556279,68586351690,49626798472008588112518,0,56568675068279043,1.3820426423172416
2025-02-14 00:00:20+00:00,5556282,68586351790,49626798399868990677300,0,56568675068279043,1.3820426463412772
2025-02-14 00:00:23+00:00,5556285,68586351154,49626798861954413432535,0,56568675068279043,1.382042620657135
2025-02-14 00:00:23+00:00,5556285,68586350518,49626799324039836187770,0,56568675068279043,1.382042594972993
2025-02-14 00:00:27+00:00,5556289,68586360518,49626792110080883704140,0,56568675068279043,1.382042997376568
2025-02-14 00:00:31+00:00,5556293,68586380518,49626806581410674430296,0,56568708059488747,1.382042997376568
2025-02-14 00:00:31+00:00,5556293,68586370518,49626799345745779067218,0,56568708059488747,1.382042997376568
2025-02-14 00:00:31+00:00,5556293,68586390518,49626813817075569793374,0,56568708059488747,1.382042997376568
2025-02-14 00:00:31+00:00,5556293,68586400518,49626821052740465156452,0,56568708059488747,1.382042997376568
2025-02-14 00:00:31+00:00,5556293,68586262729,49626921052740465156452,0,56568708059488747,1.3820374360140275
2025-02-14 00:00:32+00:00,5556294,68586263191,49626920719454271234628,0,56568708059488747,1.3820374546050258
2025-02-14 00:00:36+00:00,5556298,68586262555,49626921181539693989863,0,56568708059488747,1.3820374289209953
2025-02-14 00:00:37+00:00,5556299,68586400364,49626821766505855251132,0,56568708059488747,1.3820429743959615
2025-02-14 00:00:42+00:00,5556304,68586410364,49626829002170870928824,0,56568724555093635,1.3820429743959615
2025-02-14 00:00:42+00:00,5556304,68586420364,49626836237835886606516,0,56568724555093635,1.3820429743959615
2025-02-14 00:00:43+00:00,5556305,68586430364,49626843473500902284208,0,56568765794104684,1.3820429743959615
