timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2025-03-24 00:00:04+00:00,8839258,68265914495,52430401248438774462611,0,56568812266570980,1.3020292210148356
2025-03-24 00:00:04+00:00,8839258,68265904495,52430408905718119310681,0,56568812266570980,1.3020288401289741
2025-03-24 00:00:06+00:00,8839260,68265914494,52430401249438774462611,0,56568812266570980,1.3020292209709292
2025-03-24 00:00:09+00:00,8839263,68265914495,52430401248673046640280,0,56568812266570980,1.3020292210090179
2025-03-24 00:00:12+00:00,8839266,68265914494,52430401249673046640280,0,56568812266570980,1.3020292209651114
2025-03-24 00:00:17+00:00,8839271,68265914507,52430401259673046640280,0,56568812277343479,1.3020292209647244
2025-03-24 00:00:22+00:00,8839276,68265914607,52430401183100264517526,0,56568812277343479,1.3020292247735832
2025-03-24 00:00:23+00:00,8839277,68265914594,52430401172880639983590,0,56568812266317204,1.3020292247794243
2025-03-24 00:00:41+00:00,8839295,68265924594,52430393515603557278086,0,56568812266317204,1.302029605665342
2025-03-24 00:00:55+00:00,8839309,68265924595,52430393516371588969261,0,56568812267145857,1.302029605665342
2025-03-24 00:00:59+00:00,8839313,68265924596,52430393515605861373170,0,56568812267145857,1.3020296057034306
2025-03-24 00:01:11+00:00,8839325,68265934596,52430385858331018893569,0,56568812267145857,1.3020299865894038
2025-03-24 00:01:11+00:00,8839325,68265934696,52430385781758281797437,0,56568812267145857,1.3020299903982637
2025-03-24 00:01:13+00:00,8839327,68265804884,52430485781758281797437,0,56568812267145857,1.3020250311651924
2025-03-24 00:01:19+00:00,8839333,68265675073,52430585781758281797437,0,56568812267145857,1.3020200719701112
2025-03-24 00:01:24+00:00,8839338,68265812882,52430480257043703374200,0,56568812267145857,1.3020253209072774
2025-03-24 00:01:29+00:00,8839343,68265950691,52430374732754532989647,0,56568812267145857,1.302030569855008
2025-03-24 00:01:29+00:00,8839343,68265960691,52430367075485360709528,0,56568812267145857,1.3020309507411176
2025-03-24 00:01:33+00:00,8839347,68265960692,52430367076253391607281,0,56568812267974510,1.3020309507411176
2025-03-24 00:01:38+00:00,8839352,68265960691,52430367075326549324861,0,56568812266974510,1.3020309507450616
2025-03-24 00:01:43+00:00,8839357,68265960690,52430367074399707042441,0,56568812265974510,1.3020309507490053
2025-03-24 00:01:44+00:00,8839358,68265960691,52430367075167737940189,0,56568812266803163,1.3020309507490053
2025-03-24 00:01:48+00:00,8839362,68265960692,52430367074402011135145,0,56568812266803163,1.302030950787094
2025-03-24 00:01:52+00:00,8839366,68265970692,52430359417135079123818,0,56568812266803163,1.3020313316732592
2025-03-24 00:02:00+00:00,8839374,68265980692,52430351759870387109912,0,56568812266803163,1.3020317125594802
2025-03-24 00:02:01+00:00,8839375,68265980792,52430351683297751518414,0,56568812266803163,1.3020317163683428
